tweet,id,name,location,topic,created_at,processed_on
via @NYTimes ⁦@pfizer⁩ Come on #Pfizer! Live up to your word.  https://t.co/mKvtbcdodl,1389609237899358213,Alex George,"Winston-Salem, NC",Pfizer ,Tue May 04 15:53:54 +0000 2021,2021-05-11 21:08:52
Getting my 2nd #pfizer shot in a few minutes. There is hardly anyone here.... like MAYBE 20 vehicles and I'm sure m… https://t.co/9WyN9jt19J,1389609230013980674,Rae Mac,,Pfizer ,Tue May 04 15:53:52 +0000 2021,2021-05-11 21:08:52
"#Pfizer expects Covid vaccine demand for years
https://t.co/tBUhLjQNaS #COVID19 #coronavirus",1389607876117901312,Andrej Matisak,Slovakia,Pfizer ,Tue May 04 15:48:29 +0000 2021,2021-05-11 21:08:52
"I got my #Pfizer shot!
Thank God. 🙏",1389607836381028352,Kathe Quintero T.,"Florida, USA",Pfizer ,Tue May 04 15:48:20 +0000 2021,2021-05-11 21:08:52
Pfizer earned $3.5 billion on COVID-19 vaccine in first quarter https://t.co/6TPjbl8xSY #pfizer #COVID19 #vaccine #pharma #digitalhealth,1389607767560839168,John Nosta,07945,Pfizer ,Tue May 04 15:48:04 +0000 2021,2021-05-11 21:08:52
#Scarborough #popup #vaccine clinic #pfizer open to ALL Scarborough residents!! First come first serve. Location St… https://t.co/cGWTWIOFJ6,1389607673352577027,Dr. Jemy Joseph,"Toronto, Ontario",Pfizer ,Tue May 04 15:47:41 +0000 2021,2021-05-11 21:08:52
"16y♀️#Pfizer #CVA #Stroke #VAERS #adolescent #CovidVaccinesideeffects 

 ""Stroke occurred 1 week after vaccine. She… https://t.co/gn0NEzzXHa",1389607655228907522,Fiore DiNotte,,Pfizer ,Tue May 04 15:47:37 +0000 2021,2021-05-11 21:08:52
"The staff at the community vaccination center is ready to give you #AShotOfHope today!

If you have a few minutes d… https://t.co/orT3UKX5nZ",1389607381219295234,SCEMD,South Carolina,Pfizer ,Tue May 04 15:46:31 +0000 2021,2021-05-11 21:08:52
"How did you feel after your second dose 💉💉. 

#Moderna or #Pfizer ??",1389607019645075457,TheNewModernMom,"Connecticut, USA",Pfizer ,Tue May 04 15:45:05 +0000 2021,2021-05-11 21:08:52
"CDC reports 5,800 Covid infections in fully vaccinated people

https://t.co/XlIwQ4nxuG

#coronavirus #covid19… https://t.co/QsjEc0GR9z",1389606758449025031,Aiello Law Group,"New Center, Detroit",Pfizer ,Tue May 04 15:44:03 +0000 2021,2021-05-11 21:08:52
"Nursing a #pfizer 2nd shot hangover this morning. Might as well do some musing. Growing up near #Nashville, everyon… https://t.co/InMmsX86DB",1389606690601897984,Thomas Broderick,Northern California,Pfizer ,Tue May 04 15:43:47 +0000 2021,2021-05-11 21:08:52
"Pfizer lifts sales forecast for COVID-19 vaccine to $26 billion
For more https://t.co/n9VKv4QWan
#Pfizer #COVID https://t.co/RWdE7X32ma",1389606571659993096,NTV Houston,"Houston, TX",Pfizer ,Tue May 04 15:43:18 +0000 2021,2021-05-11 21:08:52
"#vaccinated  #Moderna #Pfizer #COVIDVaccination 
Issa bop tho. 🎶 https://t.co/4E99vVfGZn",1389606447911079939,🧐,🇺🇸,Pfizer ,Tue May 04 15:42:49 +0000 2021,2021-05-11 21:08:52
"Someone was talking to me last night and mentioned they got the moderna vaccine 🤢🤢🤮 I walked away immediately, I’m… https://t.co/QBbvcIos64",1389606283976880130,•,Oxford,Pfizer ,Tue May 04 15:42:10 +0000 2021,2021-05-11 21:08:52
What We’re Reading: #Pfizer #Vaccine EUA in Adolescents; #COVID19 Restrictions Easing Nationwide; Children Account… https://t.co/zN4RaSHxj2,1389606248652345348,AJMC,"Cranbury, NJ",Pfizer ,Tue May 04 15:42:01 +0000 2021,2021-05-11 21:08:52
"Search Results from the #VAERS Database
16y♂️#Pfizer #Adolescent #CovidVaccinesideeffects 

#seizures 

""convulsive… https://t.co/BqVYoVmFC5",1389604966239809538,Fiore DiNotte,,Pfizer ,Tue May 04 15:36:56 +0000 2021,2021-05-11 21:08:52
"I just got my first Pfizer vaccine shot today. Feeling good so far. 
#teamvaccine #nyc #pfizer #covidvaccine… https://t.co/TWueY1S0NX",1389604097519669248,R&L IT & Telecom Consultants,United States,Pfizer ,Tue May 04 15:33:29 +0000 2021,2021-05-11 21:08:52
16 &amp; 17-year-old SMC residents are eligible to receive the #Pfizer #COVID19 #vaccine @ SMC Event Center site w/ par… https://t.co/Dpi3tjiXEr,1389603959065640964,South San Francisco,City of South San Francisco,Pfizer ,Tue May 04 15:32:56 +0000 2021,2021-05-11 21:08:52
"$PFE options bulls are loading up on May 40 calls today

#Pfizer #PfizerVaccine 

https://t.co/WBFXzMBdsm",1389603811858190340,Schaeffer's Investment Research,"Cincinnati, OH",Pfizer ,Tue May 04 15:32:20 +0000 2021,2021-05-11 21:08:52
#US #FDA looking to approve #Pfizer #vaccine for youth 12 to 16 years of age https://t.co/8OmN1YG8XV,1389603285376671747,"Martin Kratz, QC",Canada,Pfizer ,Tue May 04 15:30:15 +0000 2021,2021-05-11 21:08:52
#Pfizer raises #vaccine sales forecast to $26B for 2021 https://t.co/hAwWhZmRNJ,1389603144359874560,Azeri Daily,,Pfizer ,Tue May 04 15:29:41 +0000 2021,2021-05-11 21:08:52
"Search Results from the VAERS Database 

2y♀️#Virginia #Pfizer died. No write-up or lab data submitted to #VAERS… https://t.co/CarduF3X32",1389603065213308929,Fiore DiNotte,,Pfizer ,Tue May 04 15:29:22 +0000 2021,2021-05-11 21:08:52
"Centre may allow #Pfizer #vaccine to be used in #India

#PfizerVaccine #COVID19 #CovidVaccine  

https://t.co/9l0d5QhPVM",1389602820446253056,The Interview Times,Bhubaneshwar ,Pfizer ,Tue May 04 15:28:24 +0000 2021,2021-05-11 21:08:52
"What vaccine you are taking and its efficacy against SYMPTOMS, not INFECTION, because in all likelihood,  it will b… https://t.co/wk8cqacdNn",1389602559577395200,ConcernedHKFather,,Pfizer ,Tue May 04 15:27:22 +0000 2021,2021-05-11 21:08:52
"I just got my first Pfizer shot today. Feeling good so far. 

#pfizer #vaccine #strong #covid19vaccines #healthcare… https://t.co/RYURzuhvsA",1389602459002281986,R&L IT & Telecom Consultants,United States,Pfizer ,Tue May 04 15:26:58 +0000 2021,2021-05-11 21:08:52
Israeli People Committee’s Report Find Catastrophic Side Effects Of Pfizer Vaccine To Every System In Human Body… https://t.co/bej7cAGhLv,1389601760923160583,GS Pandey,"New Delhi, India",Pfizer ,Tue May 04 15:24:12 +0000 2021,2021-05-11 21:08:52
"Pfizer expects Covid vaccine demand for years via @BBCNews 

https://t.co/OPZM4k2Grh

#US #Pfizer #COVID19… https://t.co/mkTkMv39QE",1389601494555451395,Chuck Dalldorf,,Pfizer ,Tue May 04 15:23:08 +0000 2021,2021-05-11 21:08:52
"16y♂️#Pfizer #VAERS #adolescent #Covidvaccinesideeffects

""The patient was found to have significantly elevated Tro… https://t.co/LBRnk0wcsD",1389601454399234048,Fiore DiNotte,,Pfizer ,Tue May 04 15:22:58 +0000 2021,2021-05-11 21:08:52
"In its earnings report, Pfizer reported $3.5 billion in first-quarter sales of its Covid-19 vaccine. #cnbc #end… https://t.co/Ss3DYqrrZI",1389600278425575425,Hashtrends,"Chennai, India",Pfizer ,Tue May 04 15:18:18 +0000 2021,2021-05-11 21:08:52
"“A tremendous start to 2021” #Pfizer tells investors today. $26bn off the vaccine this year based on 1.6bn doses, b… https://t.co/gBikhUX2Jj",1389599886216245248,Nick Dearden,London ,Pfizer ,Tue May 04 15:16:45 +0000 2021,2021-05-11 21:08:52
"@ab_vax @ShopprsDrugMart @Lysol The pharmacies are saying the #Pfizer one has been rolling in.. I dunno, maybe that's the plan.",1389599322681921542,Dr. Acula,A bit of a pest to some ppl,Pfizer ,Tue May 04 15:14:30 +0000 2021,2021-05-11 21:08:52
"DHR Health continues to administer Pfizer vaccines on a first come, first serve basis. #TexansRecoveringTogether… https://t.co/I0VVPsoijY",1389599208664027137,TXCOVIDRECOVERY,"Rio Grande Valley, TX",Pfizer ,Tue May 04 15:14:03 +0000 2021,2021-05-11 21:08:52
#CovidVaccine News! The FDA approved the @pfizer #CovidVaccine for 12-15 year olds by early next week!… https://t.co/9S5zDt8YUK,1389599094495121414,QCHS PantherPack,"Quakertown, PA",Pfizer ,Tue May 04 15:13:36 +0000 2021,2021-05-11 21:08:52
I’m a #Pfizer girl in a Pfizer world!,1389598970708627459,from trinity with love,"Austin, TX",Pfizer ,Tue May 04 15:13:06 +0000 2021,2021-05-11 21:08:52
got my first #Pfizer shot today! https://t.co/3wl6SE3AeX,1389598492713230340,||BLM|| ||SAH|| Tyler- Hug your gramma.,"Toronto, Ontario",Pfizer ,Tue May 04 15:11:12 +0000 2021,2021-05-11 21:08:52
"And now for something completely different: definitions.

17. Pfine (adj.), that pfeeling of relief you get after r… https://t.co/5C7PckPRRE",1389598476347101187,LimeriTweets (WoodyGuth3),"Brooklyn, NY, USA Planet Earth",Pfizer ,Tue May 04 15:11:08 +0000 2021,2021-05-11 21:08:52
All microchipped up baby! #secondCOVIDshot #Pfizer,1389598272176668677,Olivia,,Pfizer ,Tue May 04 15:10:20 +0000 2021,2021-05-11 21:08:52
"So @CMOH_Alberta and @shandro , its time to reconsider the 4 Month intervals as suggested by #NACI . Clearly this r… https://t.co/xfRGkvC8gt",1389597828729561093,JB 😉,Canada,Pfizer ,Tue May 04 15:08:34 +0000 2021,2021-05-11 21:08:52
"Today it is 2 weeks since my mum and I received our 2nd vaccines 💉 
This is our first hug in over a year 💖💖@nhsct… https://t.co/3uifJIILUR",1389597769464168451,Emma Kirkpatrick,"Ballyclare, Northern Ireland",Pfizer ,Tue May 04 15:08:20 +0000 2021,2021-05-11 21:08:52
Two people I know who signed up today for #Pfizer vaccines in #Warsaw received messages saying their date was chang… https://t.co/fB9409ML9V,1389597762073812998,Monica Zielinski,"Warsaw, Poland",Pfizer ,Tue May 04 15:08:18 +0000 2021,2021-05-11 21:08:52
I got my second dose of the Pfizer vaccine at 5 pm yesterday. I woke up in the middle of the night hurting all over… https://t.co/bHxK2hxuaY,1389597655005863936,Jessica🦉,San Antonio Texas,Pfizer ,Tue May 04 15:07:53 +0000 2021,2021-05-11 21:08:52
"On my way! 

#CovidVaccinationSecondShot💪 #Pfizer♥️ 

Happy to get this done!WillKeepYouPosted! https://t.co/NFml8xzFnx",1389597214025080835,Karita Mattila,"Naples, FL & in a suitcase ",Pfizer ,Tue May 04 15:06:07 +0000 2021,2021-05-11 21:08:52
@YourAlberta Let people know when start offering #Pfizer #VaccinesWork.,1389596796171603969,Moejoe,canada ,Pfizer ,Tue May 04 15:04:28 +0000 2021,2021-05-11 21:08:52
The #coronavirus cabinet will remove the limit on spectators with green passes at cultural performances and sports… https://t.co/wyOND3cHE7,1389596651011125249,The Jerusalem Post,Israel,Pfizer ,Tue May 04 15:03:53 +0000 2021,2021-05-11 21:08:52
#Pfizer made $3.6 BILLION off #covid #vaccine in first 3 months of 2021. They plan on making another $26 BILLION th… https://t.co/y03iEbCfDC,1389596556601536513,Japhet,"iPhone: 37.789021,-122.402029",Pfizer ,Tue May 04 15:03:31 +0000 2021,2021-05-11 21:08:52
And his parents have no recourse. #Pfizer #PfizerVaccine #VAERS #covidvaccine #Fauci ⁦@NIHDirector⁩ ⁦via… https://t.co/fQ7pfrs15w,1389596328758374413,White Suburban Mom (parler: @WhiteSuburbanMom),Valley of the Sun,Pfizer ,Tue May 04 15:02:36 +0000 2021,2021-05-11 21:08:52
"#Pfizer delivered better-than-expected #earnings data for Q1, the #share price advances. Do you expect the #bullish… https://t.co/yljHc1Lf8j",1389596236370616327,Trendsharks,,Pfizer ,Tue May 04 15:02:14 +0000 2021,2021-05-11 21:08:52
Getting my second Covid shot today... Wish me luck! #Pfizer #PfizerGang #GetVaccinated #GetVaccinatedASAP… https://t.co/gBdD2l30Ml,1389595480540303363,Josh Gaming 🎮,United States,Pfizer ,Tue May 04 14:59:14 +0000 2021,2021-05-11 21:08:52
"Got my second #pfizer dose yesterday and my arm is really sore.  Otherwise, I feel pretty good - even went on a wal… https://t.co/CsssjoUHU8",1389595026263617543,Rebecca Stevens-Walter has hope,"Brooklyn, NY",Pfizer ,Tue May 04 14:57:26 +0000 2021,2021-05-11 21:08:52
"Which COVID-19 vaccine should you get? #Canada’s expert panel says, ‘That depends ...’ | ⁦⁦@TorontoStar⁩ 

#cdnpoli… https://t.co/l9YFQicDFx",1389594503577800709,Mike Carroccetto,Ottawa + Ontario + west Quebec,Pfizer ,Tue May 04 14:55:21 +0000 2021,2021-05-11 21:08:52
#Pfizer Inc on Tuesday raised its forecast for 2021 #Covid19vaccine sales by more than 70% to $26 billion and said… https://t.co/rowJRNQKNk,1389594353748881412,Gulf-Times,Al Hilal - C Ring Road,Pfizer ,Tue May 04 14:54:46 +0000 2021,2021-05-11 21:08:52
#Arizona #COVID19 updates: #Pfizer vaccine for adolescents to get FDA approval. Get #vaccinated everyone so we can… https://t.co/7loAAigECF,1389594161041444875,AZ Democrats LD12,"Gilbert & Queen Creek, Arizona",Pfizer ,Tue May 04 14:54:00 +0000 2021,2021-05-11 21:08:52
"well that was a fast 5 🥱 gonna be a trash day i can feel it. thanks body, thanks #pfizer. still itchy. #iFLScience #fullypfizered",1389593905188855811,MalaMamaMahnahMinee,5 days before my antibodies Complete their 🦠 homework,Pfizer ,Tue May 04 14:52:59 +0000 2021,2021-05-11 21:08:52
"Done and done. Fully vaccinated #Pfizer #MayThe4thBeWithYou 

Now I just need to prepare for the sore arm https://t.co/LwcLNup34w",1389593692655210497,Mangos Guavas,Omaha,Pfizer ,Tue May 04 14:52:08 +0000 2021,2021-05-11 21:08:52
"PFIZER INC CEO SAYS BELIEVES IT IS LIKELY ANNUAL OR REGULAR COVID-19 VACCINATIONS WILL BE REQUIRED

STOCK TICKER:… https://t.co/4QrHNwfab4",1389593640964706314,Efrain Figueroa,Fort Lauderdale,Pfizer ,Tue May 04 14:51:56 +0000 2021,2021-05-11 21:08:52
doing this today… #CovidVaccine #Pfizer #firstdose https://t.co/bBunxUJPFf,1389593557573541888,a n t h o n y,"Riverview, FL; New York, NY",Pfizer ,Tue May 04 14:51:36 +0000 2021,2021-05-11 21:08:52
The U.S. Food and Drug Administration is expected to authorize the Pfizer vaccine for children aged 12-15 by next w… https://t.co/sJWkyofNrJ,1389593493392211969,Fusion Media,Canada,Pfizer ,Tue May 04 14:51:20 +0000 2021,2021-05-11 21:08:52
"Reminder! Vaccination Clinic at La Palmera Mall continues to offer the Moderna, Pfizer, and Johnson &amp; Johnson vacci… https://t.co/PlLTIJycgV",1389593366493544453,TXCOVIDRECOVERY,"Rio Grande Valley, TX",Pfizer ,Tue May 04 14:50:50 +0000 2021,2021-05-11 21:08:52
#Singapore is going to pay the price on relying on #Pfizer and #Moderna #vaccines when the variant outbreak hits.,1389593214856818690,ConcernedHKFather,,Pfizer ,Tue May 04 14:50:14 +0000 2021,2021-05-11 21:08:52
"2nd Covid Vaccine done. Thanks to all who have worked to develop, manufacture, distribute and administer this vacci… https://t.co/M52THs3rs4",1389593142635159554,mawalker0408,,Pfizer ,Tue May 04 14:49:57 +0000 2021,2021-05-11 21:08:52
"Mother demands answers after her son, 20, died less than 12 hours after receiving a #Pfizer jab https://t.co/eR4OrNa1K5",1389592780385800194,Jen Berman Diaz,"Toronto, Ontario",Pfizer ,Tue May 04 14:48:30 +0000 2021,2021-05-11 21:08:52
Well. That fever sure was something else last night. I hope that was it. Just tired today but nothing crazy. #vaccine #Pfizer,1389592686621958147,Kiala,"Portland, OR",Pfizer ,Tue May 04 14:48:08 +0000 2021,2021-05-11 21:08:52
Those of you who had #Pfizer shot - anybody had #sideeffects after 4weeks? I'm suddenly having crazy joint &amp; muscle… https://t.co/knRGTTeEWC,1389592255422402562,Sami,Finland,Pfizer ,Tue May 04 14:46:25 +0000 2021,2021-05-11 21:08:52
I think I’m gonna laminate my vaccine card after I get my second dose today #PfizerBioNTech #Pfizer #vaccinated,1389591927205605383,𝓐𝓵𝓹𝓱𝓪𝓷𝓼𝓸,Somewhere out there,Pfizer ,Tue May 04 14:45:07 +0000 2021,2021-05-11 21:08:52
#Pfizer me too no reaction! https://t.co/OR1fprfvia,1389591394872823811,Phyllis De Soto,"Stanwood, WA",Pfizer ,Tue May 04 14:43:00 +0000 2021,2021-05-11 21:08:52
"Almost exactly 24 hours post my 2nd #Pfizer vaccine shot and I have zero side effects, (slight soreness at injectio… https://t.co/STi9yPJBGt",1389591385548931073,Jay,Upper East Side NYC,Pfizer ,Tue May 04 14:42:58 +0000 2021,2021-05-11 21:08:52
@MoHFW_INDIA @CovidIndiaSeva 85 countries have approved #Pfizer #Covid19 vaccine along with #WHO also and #India is… https://t.co/h73QMASImq,1389591008149659648,Akhil Pitty,Aurangabad/Pune,Pfizer ,Tue May 04 14:41:28 +0000 2021,2021-05-11 21:08:52
"FDA set to authorize COVID 19 vaccine for 12  to 15 year olds as early as next week: Report

Stories from 4 sources… https://t.co/Vu8Jtn0rKX",1389590659758280717,Collected Times,,Pfizer ,Tue May 04 14:40:05 +0000 2021,2021-05-11 21:08:52
"@debra_caplan I would say keep checking at pediatric hospitals near you, but I guess you’re already doing that. I t… https://t.co/jb61GqvTDh",1389590372741963780,Jane Jones,"Overland Park, KS",Pfizer ,Tue May 04 14:38:56 +0000 2021,2021-05-11 21:08:52
"#Pfizer Reaps Hundreds of Millions in Profits From Covid Vaccine

The company said its vaccine generated $3.5 billi… https://t.co/3Rlp1JaVq1",1389590363715821570,Henk Molenaars,"Arnhem, Nederland",Pfizer ,Tue May 04 14:38:54 +0000 2021,2021-05-11 21:08:52
I’m fully vaccinated with #Pfizer   My name still autocorrects to #corona https://t.co/LEMVOarQW8,1389590301984034816,Corina LJ DuBois,"Washington, DC",Pfizer ,Tue May 04 14:38:39 +0000 2021,2021-05-11 21:08:52
Use the right vaccine. Not #Pfizer #Moderna #Astrazeneca https://t.co/wFOWpGi3h5,1389589881760845827,ConcernedHKFather,,Pfizer ,Tue May 04 14:36:59 +0000 2021,2021-05-11 21:08:52
"Pfizer bets on COVID-19 vaccine demand for years, sees sales of $26 billion in 2021. #Pfizer  https://t.co/SJNp8f3cCe",1389589880137715712,Andrew Duncan,London. United Kingdom,Pfizer ,Tue May 04 14:36:59 +0000 2021,2021-05-11 21:08:52
@KasthuriShankar Madam 1 Dose of COVID-19 vaccine #COVID19 #VaccineForAll #Pfizer https://t.co/njaTGJhRQq,1389588990987280385,Mohammed Ashfaq,Sri Lanka,Pfizer ,Tue May 04 14:33:27 +0000 2021,2021-05-11 21:08:52
Hey @Nimbuscare1 @Mike_H0lmes re peeps due 2nd #Pfizer jab by 8th - any info please.. an anxious silence for this c… https://t.co/ra41nzfcop,1389588932187283462,Gwen Swinburn,"York, England",Pfizer ,Tue May 04 14:33:13 +0000 2021,2021-05-11 21:08:52
"#Scarborough pop up #vaccine clinic at St Florence Catholic School - #Pfizer vaccine!! Lots of ticket left, first c… https://t.co/iIlI5l4b4W",1389588487154843653,Dr. Jemy Joseph,"Toronto, Ontario",Pfizer ,Tue May 04 14:31:27 +0000 2021,2021-05-11 21:08:52
#Pfizer raises 2021 sales forecast for Covid vaccines to $26 bn https://t.co/EATZTcZ5Fe,1389588459355090947,Medical Xpress,,Pfizer ,Tue May 04 14:31:20 +0000 2021,2021-05-11 21:08:52
"CNBC: #Pfizer plans to file for full #FDA approval of #Covid #vaccine at the end of this month.
https://t.co/Fi2WnmiAj3",1389587785422680069,rblumel,USA,Pfizer ,Tue May 04 14:28:39 +0000 2021,2021-05-11 21:08:52
https://t.co/ycQaLov5JK I’ll say it again. A vaccine is a choice. Pfizer here I come. #pfizerornothing #pfizer… https://t.co/eh8hrUNP72,1389586674280062977,Ottomaro Lopez,Canada,Pfizer ,Tue May 04 14:24:15 +0000 2021,2021-05-11 21:08:52
"16y♀️#Pfizer #CovidVaccinesideeffects but no tests ordered. #VAERS

""She states that she had the exact same symptom… https://t.co/wiwBV5QbHN",1389586358499364869,Fiore DiNotte,,Pfizer ,Tue May 04 14:22:59 +0000 2021,2021-05-11 21:08:52
"Dang, that second #Pfizer jab packs a little punch. Thankfully it's short-lived and definitely worth it.",1389585706528432140,Jeff Irvine,Colorado,Pfizer ,Tue May 04 14:20:24 +0000 2021,2021-05-11 21:08:52
Pfizer plans to file for full FDA approval of Covid vaccine at the end of this month https://t.co/zpgKqDdsR6 #Pfizer #coronavirus,1389585454882754563,Edson Ribeiro,Rome,Pfizer ,Tue May 04 14:19:24 +0000 2021,2021-05-11 21:08:52
"Donald Trump’s voters say they love America. They are lying. 

#maga #maganation #donaldtrump #vaccine #covid19… https://t.co/3ESIY8Gifm",1389585289929101314,Be Less Stupid,,Pfizer ,Tue May 04 14:18:45 +0000 2021,2021-05-11 21:08:52
#Israel: We are waiting for official test results from both #Pfizer and #Moderna before vaccinating 12 to 15 year-o… https://t.co/3csjGSxXDv,1389585234136535045,i24NEWS English,Jaffa Port,Pfizer ,Tue May 04 14:18:31 +0000 2021,2021-05-11 21:08:52
A report said the #Pfizer #BioNTech #COVID19 #vaccine may receive an #FDA EUA for the 12-15 year old population as… https://t.co/5RNdBbOw82,1389585229904498697,Contagion,"Cranbury, NJ",Pfizer ,Tue May 04 14:18:30 +0000 2021,2021-05-11 21:08:52
"I dont want this medicine... Please @narendramodi 🙏
i am not a guinea pig... let this go in the body of those who p… https://t.co/tUegWjva3C",1389584962970472455,immeeky,,Pfizer ,Tue May 04 14:17:27 +0000 2021,2021-05-11 21:08:52
"Excited about this news, parents and teens? @AP wants to hear from you today about the expected #Pfizer authorizati… https://t.co/l0hUVePldZ",1389584903059169288,Katie Foody,"Chicago, IL",Pfizer ,Tue May 04 14:17:12 +0000 2021,2021-05-11 21:08:52
"#Pfizer is trying its level best to cm to #India

This is why Modi Government made it mandatory for Pfizer to first… https://t.co/LkVtrLvzUd",1389584900378877963,@डॉ_दत्त_महेश्वर🇮🇳🔱🕉️,🇮🇳,Pfizer ,Tue May 04 14:17:12 +0000 2021,2021-05-11 21:08:52
"Search Results from the #VAERS Database 
13y♀️#Pfizer
#adolescent #Covidvaccine #CovidVaccinesideeffects 

""Chills,… https://t.co/s6PGRMcZFC",1389584763485233162,Fiore DiNotte,,Pfizer ,Tue May 04 14:16:39 +0000 2021,2021-05-11 21:08:52
VACCINE UPDATE: @AusPublicHealth expects the Pfizer vaccine to be approved for use in children from 12 to 16 years… https://t.co/nQbq6c5IDP,1389584690814885888,Bettie Cross,"Austin, Texas",Pfizer ,Tue May 04 14:16:22 +0000 2021,2021-05-11 21:08:52
"Day after dose 2. Stiff / sore deltoid, sleep was a little intermittent but definitely some deep periods of REM. #FullyVaccinated #Pfizer",1389584459825963015,Basil Mournian,"North Park, CA",Pfizer ,Tue May 04 14:15:27 +0000 2021,2021-05-11 21:08:52
2.Synthetic cannabinoids first came to the attention of most emergency physicians around 10 years ago. These resear… https://t.co/Rk28ztgzr1,1389584447805091841,Ian Mitchell,"Kamloops, British Columbia",Pfizer ,Tue May 04 14:15:24 +0000 2021,2021-05-11 21:08:52
WALK IN APPTS FOR #Pfizer 1st and 2nd dose AT @montgomerycoll GERMANTOWN CAMPUS - COME TODAY!,1389584376539893766,❁meagaroni❁,☁️9️⃣,Pfizer ,Tue May 04 14:15:07 +0000 2021,2021-05-11 21:08:52
"@TriciaKicksSaaS I’m not throwing away my second shot today. Merry Twosday to you as well, and remember to set… https://t.co/Nn6sHxXazD",1389584321028231169,Rich Graves CISSP GSE GCIH ISO goodjob🃏🦋🥀👀,https://v.gd/h9000,Pfizer ,Tue May 04 14:14:54 +0000 2021,2021-05-11 21:08:52
"#vaccination is not a political, but a purely scientific issue. We're using vaccines both from Western&amp;Eastern manu… https://t.co/TmcEQijsMN",1389584090534457357,Dr. Ferenc Dancs,,Pfizer ,Tue May 04 14:13:59 +0000 2021,2021-05-11 21:08:52
Vaccine update 24hours later after second dose u have nooooo side effects little soreness to the touch in the spot… https://t.co/eovNvCLk8j,1389583936045686785,✞AllStarr1 ™,,Pfizer ,Tue May 04 14:13:22 +0000 2021,2021-05-11 21:08:52
"According to a federal official, the #Pfizer vaccine is expected to be approved by the FDA for the 12-15 age group… https://t.co/dxdnluFrZs",1389583907989950469,Conor Wight,,Pfizer ,Tue May 04 14:13:15 +0000 2021,2021-05-11 21:08:53
@spenno1967 @LBC The mRNA vaccine platform technology [which the Pfizer/BioNTech vaccine uses] has been in developm… https://t.co/4RHq7llyqJ,1389583870073483277,Juj,,Pfizer ,Tue May 04 14:13:06 +0000 2021,2021-05-11 21:08:53
"FDA could authorize #Pfizer vaccine for ages 12 to 15 by next week — A preliminary Pfizer study of 2,260 volunteers… https://t.co/PScob5wlyl",1389583857364705284,KHOU 11 News Houston,"Houston, TX",Pfizer ,Tue May 04 14:13:03 +0000 2021,2021-05-11 21:08:53
#Pfizer Reaps Hundreds of Millions in Profits From Covid Vaccine https://t.co/SnBwUXX5my,1389583542083063814,Nate Balcom ☕,"Oxford, MI",Pfizer ,Tue May 04 14:11:48 +0000 2021,2021-05-11 21:08:53
FDA set to approve #Pfizer vaccine in younger teens ages 12-15 early next week. https://t.co/qXgxLpjREm https://t.co/sBJLcNDDqz,1389582885217243143,Medscape Pediatrics,,Pfizer ,Tue May 04 14:09:11 +0000 2021,2021-05-11 21:08:53
#stocks #investing $pfe $amc $rgbp #Pfizer $pltr $plug #secletpfizergetshortedbyhedgefunds #thatscrazy #unshaken… https://t.co/HwVYiExuR8,1389582144956243969,ThatsOneTheory,United States,Pfizer ,Tue May 04 14:06:15 +0000 2021,2021-05-11 21:08:53
#Pfizer  2nd shot....now am locked and loaded https://t.co/vwBnNBjxwv,1389581986214318089,Abdul T Conteh,"Fairfax, VA",Pfizer ,Tue May 04 14:05:37 +0000 2021,2021-05-11 21:08:53
"@StephMillerShow according to NPR AND NYT, kids now account for 22% of new Covid-19 cases. If I had a child 6 month… https://t.co/IJ6nomS5d6",1389581952274030600,Jane Jones,"Overland Park, KS",Pfizer ,Tue May 04 14:05:29 +0000 2021,2021-05-11 21:08:53
"Finally, FINALLY, we are booked for a vaccine💉 by contacting city public health and NOT by “just Googling nearby cl… https://t.co/GsnWznUpp2",1389581763991715840,Writers&MentalHealth,Canada,Pfizer ,Tue May 04 14:04:44 +0000 2021,2021-05-11 21:08:53
"Another busy #earnings week as close to 1200+ companies will be releasing their quarterly reports. #PayPal, #Uber,… https://t.co/1XLQACVL8R",1389581559561265152,Vested,,Pfizer ,Tue May 04 14:03:55 +0000 2021,2021-05-11 21:08:53
"#Pfizer Expects $26B in #Covid19 #Vaccine Sales This Year, and Posts #Earnings Beat. $PFE  https://t.co/TS07G3i3zf",1389581338433499145,Trading MarcoDaCosta,StocksLand 💶💵💷,Pfizer ,Tue May 04 14:03:02 +0000 2021,2021-05-11 21:08:53
"According to NPR AND NYT, kids are now accounting for 22% of new Covid-19 cases. #Pfizer has started trials for kid… https://t.co/Msg8NHxm50",1389581189598613509,Jane Jones,"Overland Park, KS",Pfizer ,Tue May 04 14:02:27 +0000 2021,2021-05-11 21:08:53
@nytimes #Pfizer epitomizes the #healthcare industry in #America: it's all about profits. Health is only a byproduct.,1389581164374106115,Ferguson,,Pfizer ,Tue May 04 14:02:21 +0000 2021,2021-05-11 21:08:53
"@PMOIndia @HMOIndia @DefenceMinIndia @FinMinIndia @MoHFW_INDIA @drharshvardhan @DrSJaishankar 
DO NOT, DO NOT, DO N… https://t.co/Y8ABRfOVrm",1389580909146296320,!!Shri Kakbhushundi (श्री काकभुशुण्डि)!!,World is home,Pfizer ,Tue May 04 14:01:20 +0000 2021,2021-05-11 21:08:53
