tweet,id,name,location,topic,created_at,processed_on
"Officially Corona Virus COVID-19 Vaxed. 
#Vaxed #Vaccinated #CovidVax",1392253418467590149,J S,United States ,Vaccinated ,Tue May 11 23:00:56 +0000 2021,2021-05-11 21:09:19
My niece &amp; nephew-both under 16!- got their #COVID19Vaccination today!!!  #ThankGod for answering prayers to end th… https://t.co/hmxa8c4Kwk,1392253139437375496,Serenity Now,,Vaccinated ,Tue May 11 22:59:49 +0000 2021,2021-05-11 21:09:19
2nd shot yesterday! #vaccinated,1392253052804030472,Matt Minnich,"Palmyra, PA",Vaccinated ,Tue May 11 22:59:29 +0000 2021,2021-05-11 21:09:19
#VaccinesSaveLives:#Trudeau teases Summer of Less Restrictions If 75% of #Canadians Are #Vaccinated. Will You Help… https://t.co/APdPJTsLz0,1392252953721929729,E.H. Hau #Resist #Persist,"Beautiful Vancouver, Canada",Vaccinated ,Tue May 11 22:59:05 +0000 2021,2021-05-11 21:09:19
Do you want to show the nation that you are #vaccinated but NOT a Republican for not wearing a mask outdoors? Then… https://t.co/qCb3tF7DOD,1392252880946561024,Character By Integrity Act,Read My Story Here ➡️,Vaccinated ,Tue May 11 22:58:48 +0000 2021,2021-05-11 21:09:19
@MikeB1MileHi #vaccinated is hot! 🔥,1392252140089978884,Mary Rose 💙,"Rochester, NY",Vaccinated ,Tue May 11 22:55:51 +0000 2021,2021-05-11 21:09:19
Got our second shots! So excited to start seeing friends again in a few weeks!!!! #vaccinated https://t.co/UQlbkVbNFk,1392251594897596423,Sarah Satrun,Chicago Area,Vaccinated ,Tue May 11 22:53:41 +0000 2021,2021-05-11 21:09:19
"talks, ""I was deep into a @Walmart when I realized I forgot my #mask. I'm #vaccinated so I figured I'd take a chanc… https://t.co/HsNPdacMvp",1392251048346017794,Stephan Pacheco,The Wind,Vaccinated ,Tue May 11 22:51:31 +0000 2021,2021-05-11 21:09:19
"BREAKING NEWS: We found a stowaway in last week’s container inventory. 

Special thanks to the salty scalliwag, Cap… https://t.co/EANuaqQkGR",1392250599605944327,Wayside Trailers,"Peabody, Massachusetts",Vaccinated ,Tue May 11 22:49:44 +0000 2021,2021-05-11 21:09:19
Proud to be AZ’d vaxxed...#vaccinated #AstraZeneca #COVID19Vaccination #COVID19ON https://t.co/nwdAwvvRet,1392249880417128452,Catharine,YYZ and BKK,Vaccinated ,Tue May 11 22:46:52 +0000 2021,2021-05-11 21:09:19
Got the vaccine and they assigned a 4 digit number to me that’s now my legal name. Neat! #covid #COVID19Ontario… https://t.co/NTBhciEPM9,1392249301498273805,Re-gifted child,Vancouver + Toronto,Vaccinated ,Tue May 11 22:44:34 +0000 2021,2021-05-11 21:09:19
"#GetVaccinated so we can all #GetBackToNormal. #Covid19AB 

#StickIt #JabIt #JustDoIt #vaccinated #COVID19 https://t.co/z0GMyfgUIN",1392249236079583234,✌- Leah 🇨🇦,"Edmonton, Alberta CANADA ",Vaccinated ,Tue May 11 22:44:19 +0000 2021,2021-05-11 21:09:19
"#vaccinated look at this gal all vaccinated and stuff.

Heads up, second shot aches a little on impact. But is this… https://t.co/sUP9aF1kCe",1392249121096929283,Mim,"Las Vegas, NV",Vaccinated ,Tue May 11 22:43:51 +0000 2021,2021-05-11 21:09:19
Ran in to a friend I hadn't see in forever today. Both wearing masks as we started catching up and then realized we… https://t.co/tL9OxCP7uq,1392248982567542786,Rebecca Hall,"West Virginia, USA",Vaccinated ,Tue May 11 22:43:18 +0000 2021,2021-05-11 21:09:19
@KelliGOPHATER I had no side affects from either vaccine shot. None. #vaccinated #VaccinesWork #CovidVaccine,1392248803789479936,Lynn Deborah ✡️ 🎨 💬,"Oregon, USA",Vaccinated ,Tue May 11 22:42:36 +0000 2021,2021-05-11 21:09:19
@WVBabyTrex Best part of being #vaccinated is this stuff here @lucidstitch,1392248796680237057,Seth DiStefano,"West Virginia, USA",Vaccinated ,Tue May 11 22:42:34 +0000 2021,2021-05-11 21:09:19
"Hard times…
#FamilyMatters #ParentsDay #Siblings #CoronavirusPandemic #Curfew #ExtremeSisters #goodnight #Ramadan… https://t.co/tSZxqz90SJ",1392248586516185089,ąℛoℳą,Kuwait,Vaccinated ,Tue May 11 22:41:44 +0000 2021,2021-05-11 21:09:19
Dear parents: get your kids #vaccinated,1392248527946911751,Laurie Wiegler,New Haven,Vaccinated ,Tue May 11 22:41:30 +0000 2021,2021-05-11 21:09:19
"Ignoring the noise. 

Can’t wait to get my 2nd shot of #AstraZeneca vaccine. 3 weeks after my first dose I feel gre… https://t.co/8achkW3vLw",1392247995140280326,Tyler Banham 🇨🇦 Wear a 😷,"Hamilton, Ontario",Vaccinated ,Tue May 11 22:39:23 +0000 2021,2021-05-11 21:09:19
Thrilled abt the opening of the new Microsoft branch right in my own veins today 😌 #vaccinated,1392247795642372100,parvin,amiskwaciwâskahikan,Vaccinated ,Tue May 11 22:38:35 +0000 2021,2021-05-11 21:09:19
America has passed #580000Deaths from #Covid19.  Just over 1/3 of Americans have been fully #vaccinated.  Meanwhile… https://t.co/z5mmopAsZL,1392247612594704392,Soledad Haren,"New York, LA, Miami, Houston",Vaccinated ,Tue May 11 22:37:52 +0000 2021,2021-05-11 21:09:19
"People #vaccinated | @PMPmagToday

    💉35,587,348 first doses (↗️+115,053)
    📈 67.56% of UK adults (18+)
    📈 5… https://t.co/7OfkJrm1RV",1392247496198479883,𝐏𝐌𝐏 🌐 𝐌𝐚𝐠𝐚𝐳𝐢𝐧𝐞,We can do better than this.,Vaccinated ,Tue May 11 22:37:24 +0000 2021,2021-05-11 21:09:19
My Dad is here for a visit and I'm so happy! It's been 18 months since we last saw each other. He's here at the bal… https://t.co/nzWJj6NFzz,1392247124864143360,Melissa Roberts,,Vaccinated ,Tue May 11 22:35:55 +0000 2021,2021-05-11 21:09:19
"All I’m saying is my wifi has been faster and stronger since getting the vaccine. 
So, like win-win! 
#5GLife #Covid #vaccinated",1392247024066629636,Duchess Amber,Eating chips in the dark,Vaccinated ,Tue May 11 22:35:31 +0000 2021,2021-05-11 21:09:19
This DM is fully vaccinated! And I'll be very inclined to celebrate that fact... after I get over these horrendous… https://t.co/IhgHGe2lUu,1392246908777861121,DM | Nilo,"Kansas City, MO",Vaccinated ,Tue May 11 22:35:04 +0000 2021,2021-05-11 21:09:19
I just heard about antimaskers who are now wearing #masks to protect themselves from people who are #vaccinated and… https://t.co/4O4cO8BtWf,1392246469629988869,Junes,"Lexington, KY",Vaccinated ,Tue May 11 22:33:19 +0000 2021,2021-05-11 21:09:19
"#Covishield Update 
Today I take vaccine
Slight body pain and mild headache and  cold
Hopefully by tomorrow, I will be better.
#vaccinated",1392246371663552512,में भी बेरोजगार हूंBinod kumar🇮🇳,Darbhanga Bihar,Vaccinated ,Tue May 11 22:32:56 +0000 2021,2021-05-11 21:09:19
"As of today, 3.5 out of every 10 Americans is fully #vaccinated #GetVaccinated 

We need to reach 7/10 to be out of… https://t.co/QBjjpdOXrU",1392245622154022922,Everyday American Joe,United States,Vaccinated ,Tue May 11 22:29:57 +0000 2021,2021-05-11 21:09:19
"Jab two done #vaccinated 

Time to lick some door handles.",1392245435759153152,Micah Godbolt,"Portland, OR",Vaccinated ,Tue May 11 22:29:13 +0000 2021,2021-05-11 21:09:19
officially joined the pfizer gang 💉 #vaccinated,1392245372089782273,alysha,"Toronto, Ontario",Vaccinated ,Tue May 11 22:28:58 +0000 2021,2021-05-11 21:09:19
Immediate family now all half-vaxxed. #relieved #COVID19Vaccination #vaccinated family members received… https://t.co/Vuglr1OGVP,1392245285074587653,"Marcella deJong, P.Eng.","Edmonton, Alberta",Vaccinated ,Tue May 11 22:28:37 +0000 2021,2021-05-11 21:09:19
Call me a Pfizer man #vaccinated,1392244947705810947,Mr. Snowzario,,Vaccinated ,Tue May 11 22:27:16 +0000 2021,2021-05-11 21:09:19
"It’s exciting getting back to #coffee meetings and networking in person. 

#vaccinated #Thankful https://t.co/TwwKor7MnK",1392244262293708806,Jamal Miller | REALTOR®️,"Indianapolis, IN",Vaccinated ,Tue May 11 22:24:33 +0000 2021,2021-05-11 21:09:19
"@LeeMitc_80 @JackHFRoss #VoterID &amp; #VoterSuppression is  a stupid #woke agenda, only protects #voterfraud &amp; does no… https://t.co/mYKmooV5fr",1392244185810546689,Stan Symons,"Hampshire, UK",Vaccinated ,Tue May 11 22:24:15 +0000 2021,2021-05-11 21:09:19
"@briantylercohen We don’t trust government and we’re 100% right! Fauci worked with the Wu hon lab, gain of function… https://t.co/zkIZXPbGBT",1392244045448110082,dizznmo,,Vaccinated ,Tue May 11 22:23:41 +0000 2021,2021-05-11 21:09:19
I'm fully vaccinated &amp; I'll still wear my mask inside &amp;outside &amp; I'll use hand sanitizer because I don't want to sp… https://t.co/sA0fmbiDJU,1392244037218967556,Lisa Gillis,Daytona Beach FL,Vaccinated ,Tue May 11 22:23:39 +0000 2021,2021-05-11 21:09:19
Shall we all watch this and then go get #vaccinated??? https://t.co/6bm7YF10Cd,1392243786722521088,Mojica Fitzgerald Kennedy,No DMs,Vaccinated ,Tue May 11 22:22:40 +0000 2021,2021-05-11 21:09:19
"Did it!! Booking my #Covid19 #Vaccine shot for May 22nd, 2023.  
#StopTheSpread  #StopTheSpike #vaccinated",1392243544895619075,Joe Habakkuk 🧢 🏒,Canada,Vaccinated ,Tue May 11 22:21:42 +0000 2021,2021-05-11 21:09:19
Weird flex but ok #vaccinated https://t.co/5VGW1RU2KT,1392243410610921483,Dan Alvarez,"Chicago heights, Illinois",Vaccinated ,Tue May 11 22:21:10 +0000 2021,2021-05-11 21:09:19
Fully #vaccinated https://t.co/0n6KVeq9FB,1392242997069115395,Sonja Thomas,Pacific NW,Vaccinated ,Tue May 11 22:19:31 +0000 2021,2021-05-11 21:09:19
"150,000 Homeless, 10 trailers, &amp; 16 housing units approved. 
WAY TO GO CALIFORNIA!

#Trending #quotes #poetry… https://t.co/pLkV5P2dxI",1392242461272014850,Eddy Rice,Los Angeles,Vaccinated ,Tue May 11 22:17:24 +0000 2021,2021-05-11 21:09:19
Wore my Dolly shirt to get my second jab. So glad to be 100% vaccinated. #vaccinated https://t.co/LdWR57uMQ8,1392242377536925700,Tami Sriram,San Francisco,Vaccinated ,Tue May 11 22:17:04 +0000 2021,2021-05-11 21:09:19
"@RWTaylors #VoterID &amp; #VoterSuppression is  a stupid #woke agenda, only protects #voterfraud &amp; does nothing for dem… https://t.co/WbH4NA742S",1392242185563693062,Stan Symons,"Hampshire, UK",Vaccinated ,Tue May 11 22:16:18 +0000 2021,2021-05-11 21:09:19
Happy birthday 🎉🎂 @chrstphrjcby! Thank you for getting #vaccinated with Curative and keeping your community safe an… https://t.co/6OfIZlBV0k,1392241556749438980,Curative,"Los Angeles, US",Vaccinated ,Tue May 11 22:13:48 +0000 2021,2021-05-11 21:09:19
That's  all for today. Until we meet again. #vaccinated https://t.co/BGoL8qfYUn,1392240816769404931,Grimmhoun,"New Jersey, USA",Vaccinated ,Tue May 11 22:10:51 +0000 2021,2021-05-11 21:09:19
Leave it to me to get wheeled off to the observation area after getting vaccinated because I got woozy!! Anyway I d… https://t.co/H7CImUDLuV,1392239630544736261,Sam,Winnipeg,Vaccinated ,Tue May 11 22:06:09 +0000 2021,2021-05-11 21:09:19
Update - it's been over 12 hours since the shot and so far I've got only minor arm pain! #Pfizer #vaccinate #vaccinated,1392239419155943429,Kaya 😷,,Vaccinated ,Tue May 11 22:05:18 +0000 2021,2021-05-11 21:09:19
@JadeResurrected Also i am told to get #vaccinated  = OKAY  i am #vaccinated =  I am told i still have to wear a ma… https://t.co/YOT9qU68KU,1392239246715543559,Dr.chef69,EAST COAST,Vaccinated ,Tue May 11 22:04:37 +0000 2021,2021-05-11 21:09:19
"My Body After 10 hours of Covishield vaccination To Me: 

#Pain
#vaccinated https://t.co/r1UJjmcSrW",1392239133699940353,Dr. Dh'vL Chaudhary 💫,"Gujarat, India",Vaccinated ,Tue May 11 22:04:10 +0000 2021,2021-05-11 21:09:19
I didn’t get a COVID vaccination pic because I was too busy thanking everyone but I did get #vaccinated… https://t.co/MNTo4T5lQX,1392239011704541186,Billy,Canada,Vaccinated ,Tue May 11 22:03:41 +0000 2021,2021-05-11 21:09:19
"Got flowers to celebrate my 2d vaccine today!!! Yay!!! Excited!!! 

#vaccinated https://t.co/KREyXKSWhZ",1392238887368495105,Natasha Blasick,"Hollywood, California",Vaccinated ,Tue May 11 22:03:11 +0000 2021,2021-05-11 21:09:19
"LET'S KEEP IT UP, KEEP ENCOURAGING VACCINATIONS, AND KEEP WISE SO NORMAL COMES MORE QUICKLY! #vaccinated… https://t.co/8JP3ju3i4r",1392238786378039298,Gregory Amour,"Los Angeles, CA",Vaccinated ,Tue May 11 22:02:47 +0000 2021,2021-05-11 21:09:19
I did not throw away my shot! #vaccinated,1392238159686213633,Rachel LeSage,"Bourbonnais, IL",Vaccinated ,Tue May 11 22:00:18 +0000 2021,2021-05-11 21:09:19
I'm fully #vaccinated and so are most of my family members. But am I ready to get on a plane to see them? https://t.co/K7sOWPh3bB,1392238100051636225,USA TODAY Life,"USA TODAY HQ, McLean, Va.",Vaccinated ,Tue May 11 22:00:04 +0000 2021,2021-05-11 21:09:19
"@KurtSchlichter #coronavirus does not give a damn what your thoughts are on ""weakness.""

If you believe #vaccine is… https://t.co/QhLRlaoH0O",1392238066748821504,Jack Polakoff,New York City,Vaccinated ,Tue May 11 21:59:56 +0000 2021,2021-05-11 21:09:19
"GOP Republican Confederate Party mbr @RandPaul proving that a silver spoon, weed fueled, fake board - certified opt… https://t.co/XUqYcXPMbz",1392237756336590849,Thomas A. Fitzgerald,"Los Angeles, California",Vaccinated ,Tue May 11 21:58:42 +0000 2021,2021-05-11 21:09:19
"😷 #Coronavirus Act like you've got it, you may be a silent carrier: wear a mask every time you leave the house, obs… https://t.co/JWrDCwMZ8D",1392237704025448448,fkm💚,"London, UK",Vaccinated ,Tue May 11 21:58:29 +0000 2021,2021-05-11 21:09:19
2 weeks post-2nd shot! I'm invincible! Bwahahaha 😉 (invincible in middle-aged immunocompromised talk = going to the… https://t.co/XRFdjqn8yC,1392237460051087362,"Amelia, MA ☘",Minnesota,Vaccinated ,Tue May 11 21:57:31 +0000 2021,2021-05-11 21:09:19
Sore arm sore arm! Better than a ventilator though! #vaccinated,1392237220153733120,DragonS,,Vaccinated ,Tue May 11 21:56:34 +0000 2021,2021-05-11 21:09:19
"Last June, we launched the #allinWA virtual concert for #COVID19 relief. We’re so proud of the work we’ve done toge… https://t.co/8Vq0xgcWdH",1392236901336117248,All In WA,Washington,Vaccinated ,Tue May 11 21:55:18 +0000 2021,2021-05-11 21:09:19
"No steam tonight, not feeling well but at least I'm #vaccinated https://t.co/G8bQvGtIMS",1392236761254924292,LunaGore🐣,"Houston, TX",Vaccinated ,Tue May 11 21:54:45 +0000 2021,2021-05-11 21:09:19
Second shot is in the arm!  #vaccinated,1392236756213321732,TonberryBleu,"New York, NY",Vaccinated ,Tue May 11 21:54:43 +0000 2021,2021-05-11 21:09:19
"All this flack with blood problems.

NOW- Mr Astro's going...

 ""hey, Mr Zeneka did all the heavy work on it""

Mr A… https://t.co/GTxatrOtx6",1392236687149965313,Alyn Harington,Canada,Vaccinated ,Tue May 11 21:54:27 +0000 2021,2021-05-11 21:09:19
"Fully #vaccinated! If you have a chance, DO IT! https://t.co/hPvnA4DDFP",1392236676160753668,David Rubio,,Vaccinated ,Tue May 11 21:54:24 +0000 2021,2021-05-11 21:09:19
"While we've seen vast reductions in reported #COVID19 cases in the US, we must maintain our urgency in getting as m… https://t.co/0qDkkd7pQV",1392236627544530947,Stone Clinic,"San Francisco, CA",Vaccinated ,Tue May 11 21:54:13 +0000 2021,2021-05-11 21:09:19
Got my first vaccine shot today. Soooo happy and relieved! #vaccinated #FightCorona,1392236619164524557,Chris K... living in the Dark Future,,Vaccinated ,Tue May 11 21:54:11 +0000 2021,2021-05-11 21:09:19
"This mama just got her first dose! Feeling happy, thankful and very relieved to get my COVID-19 vaccine 🙏… https://t.co/pSbWkpD0Li",1392236465862574081,Sonia Sunger,"Vancouver, BC",Vaccinated ,Tue May 11 21:53:34 +0000 2021,2021-05-11 21:09:19
Visited #Brampton’s new Vaccine Clinic at Century Gardens at 340 Vodden Street East with @DrMohammadOsler… https://t.co/EpBxkyTk3U,1392236411697475592,Patrick Brown,"Brampton, Ontario",Vaccinated ,Tue May 11 21:53:21 +0000 2021,2021-05-11 21:09:19
"https://t.co/1d6fsrc7Op
COVID Vaccine can worsen disease; mainstream study; not on the evening news.
#Anonymous… https://t.co/bqhjn9M1Lw",1392236130670583812,Mr Hawkins,,Vaccinated ,Tue May 11 21:52:14 +0000 2021,2021-05-11 21:09:19
"Finally back home after a mile walk &amp; 3 buses later.
When I received a shot @UCSDHealth I wanted to get the 2nd the… https://t.co/vGJhRASO3Q",1392236071031689218,Robert #WearADamnMask #Vaccinated,. San Diego,Vaccinated ,Tue May 11 21:52:00 +0000 2021,2021-05-11 21:09:19
#Vaccinated and feeling great 😷💉 #VaccinesSaveLives #VaccinesWork #COVID19Vaccine https://t.co/fAS6BXMW9F,1392235560379506701,Maria Solis,,Vaccinated ,Tue May 11 21:49:58 +0000 2021,2021-05-11 21:09:19
Walgreens Partners with Biden Administration on Vaccination Clinics at Community Colleges across the Country.… https://t.co/BwsKBqediD,1392235518981775363,Hear Our City Media Ⓜ,"Michigan, USA",Vaccinated ,Tue May 11 21:49:48 +0000 2021,2021-05-11 21:09:19
@AmakaUbakaTV @MassDPH Amazing news!!!! Cannot wait for my second vaccine on Friday @GilletteStadium #Moderna #vaccinated,1392235478586437638,Caren,Boston,Vaccinated ,Tue May 11 21:49:39 +0000 2021,2021-05-11 21:09:19
Got #vaccinated today https://t.co/TtzeaxJIaM,1392234716011565059,Rosalind Heim,"South Plainfield, NJ",Vaccinated ,Tue May 11 21:46:37 +0000 2021,2021-05-11 21:09:19
Thank you science. Thanks to being #vaccinated my dad and I were able to hug for the first time since March.  Get v… https://t.co/dkF3fkECzK,1392234600030556161,💀Hannah💀,"Portland,Oregon ",Vaccinated ,Tue May 11 21:46:09 +0000 2021,2021-05-11 21:09:19
"@ChrisWragge #Yankees announce 3B coach Phil Nevin has tested positive for #covid, calling it a ""breakthrough posit… https://t.co/HAQCW9EsGx",1392234540140310528,A.P (GQ) 🗺,Cʅιƈƙ Lιɳƙ Bҽʅσɯ!,Vaccinated ,Tue May 11 21:45:55 +0000 2021,2021-05-11 21:09:19
"#Vaccinated visitors will get a shortened #quarantine in the British Virgin Islands, St. Kitts and Nevis.

Complete… https://t.co/dBQVhqbCr8",1392234336058019849,Frommer's,Everywhere,Vaccinated ,Tue May 11 21:45:06 +0000 2021,2021-05-11 21:09:19
Wanted to be bold about it so put the sticker on my helmet for the ride home. @cityoftoronto staff and volunteers w… https://t.co/y5pmgyuDa5,1392234192910655495,Mohsen Seddigh,,Vaccinated ,Tue May 11 21:44:32 +0000 2021,2021-05-11 21:09:19
#covid19 #vaccinated people are now finding out that they are magnetizing magnets. What a surprise for the SIMS!,1392233850982502403,Captain Consumer,"Texas, USA",Vaccinated ,Tue May 11 21:43:11 +0000 2021,2021-05-11 21:09:19
So happy to be #vaccinated a big thank you to @CFFM_KW for the quick &amp; painless process and the awesome staff/volunteer team 💚,1392233723991580673,Hayley,,Vaccinated ,Tue May 11 21:42:40 +0000 2021,2021-05-11 21:09:19
"I can only imagine the Cells at Work shit going on inside me right now 
🦠🗡🩸💉 #vaccinated",1392233456185270274,Madam Adam 🔮🍁🍂,"Orlando, FL",Vaccinated ,Tue May 11 21:41:37 +0000 2021,2021-05-11 21:09:19
"Going to see my 80 year old parents Friday. I can't wait to see them after 15 months apart. #vaccinate 
#vaccinated",1392233344973299715,Deb Strong,"Simsbury, CT",Vaccinated ,Tue May 11 21:41:10 +0000 2021,2021-05-11 21:09:19
